"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000104892",6.6482769272964,-2.54573035512926,0.435260816098911,-5.84874691442648,4.95290007606233e-09,6.32420343183922e-08
"ENSG00000204616",4.33911467803833,2.91808066233087,0.466373078814763,6.25696635351864,3.92538057945687e-10,5.85039634883957e-09
"ENSG00000102794",30.9277296688761,3.43950216869031,0.273233369110502,12.5881482920166,2.45361742870886e-36,3.75330224281151e-34
"ENSG00000134873",1.3401933428375,-2.10325248461849,0.780722159728339,-2.69398333121522,0.00706036955526992,0.0258804461988417
"ENSG00000179165",48.6028178322932,2.90522511550768,0.190419996582259,15.2569329253856,1.48045207668157e-52,5.61968641996646e-50
"ENSG00000141316",0.912329716258583,2.56629157177227,1.02216852272939,2.51063451349466,0.0120514398298532,0.0409623723688368
"ENSG00000250741",9.45685649888788,-4.84726667194539,1.26313722748339,-3.83748223587935,0.000124302223216177,0.000725359737564582
"ENSG00000153823",213.941996307832,-2.12449382434444,0.164573479143306,-12.9090898205688,4.00001117811358e-38,6.7206745187682e-36
"ENSG00000153822",1.80316916062704,-2.35510897895854,0.57446695463238,-4.09964221608822,4.13789334643301e-05,0.000267678953761363
"ENSG00000077063",3.6790341851816,-2.71081520983389,0.438102041969457,-6.18763427270872,6.10738197084953e-10,8.8853505529882e-09
"ENSG00000158488",15.0763078306676,-2.90614645977239,0.252796127684481,-11.4960086073771,1.38157750434739e-30,1.44487631041392e-28
"ENSG00000183347",415.512224606332,3.45334357195319,0.184687534265744,18.6983035194147,5.11049273019755e-78,1.12237371410989e-74
"ENSG00000253470",13.6823614746451,2.72918991004936,0.28756521393851,9.4906816880603,2.29528286197707e-21,1.18610188499511e-19
"ENSG00000170476",271.54515007979,2.01532165873378,0.26938431844602,7.48121371859889,7.36393086935023e-14,1.78282505858198e-12
"ENSG00000140986",7.03767432868368,-2.38980575999198,0.473082480785069,-5.05156258592826,4.3821030172095e-07,4.17528730926993e-06
"ENSG00000162772",113.053660968038,2.24522235053984,0.197004094805232,11.3968308768383,4.33617657822044e-30,4.42938276579879e-28
"ENSG00000162771",1.25942870378401,3.67047112513689,0.832950476699521,4.40658986075708,1.05010754838219e-05,7.7540001897472e-05
"ENSG00000227589",3.83163040325759,2.48390699091996,0.490455910877355,5.06448578930696,4.09504181898954e-07,3.92488312993988e-06
"ENSG00000107984",6.72456479632487,3.70534410253146,0.433489017099898,8.54772314030174,1.25540418110214e-17,4.32734443456812e-16
"ENSG00000248831",1.81069900810121,-2.9630528099405,1.18170015438911,-2.50744894881754,0.0121606146581843,0.041283252610709
"ENSG00000249763",22.2090673133946,-2.5439185621743,0.265423939352411,-9.58435990506744,9.30327096769315e-22,4.91490846123129e-20
"ENSG00000261453",1.0994893864994,-2.30515166883292,0.554486877252003,-4.15727001558104,3.22073240669187e-05,0.000213698444774611
"ENSG00000164825",24.620315124206,5.81520760484733,0.43896292692975,13.2476053171979,4.65831213997582e-40,8.78706278330285e-38
"ENSG00000144278",0.718289161651902,-2.34703988380335,1.18436733156898,-1.98168238961315,0.0475147994188868,0.127446780727989
"ENSG00000108691",224.532362469674,3.81931044239845,0.275537443117618,13.861311911674,1.08669767571849e-43,2.59013127405553e-41
"ENSG00000254675",0.841258942336264,2.87563555535039,0.49049542132802,5.86271640938989,4.5535555486667e-09,5.84341287374187e-08
"ENSG00000125148",104.008549262406,2.08162261580855,0.309532758517087,6.72504786175528,1.75534734015839e-11,3.16735121290199e-10
"ENSG00000253959",1.59775495544497,2.63943511568098,0.624866793122441,4.22399644969418,2.40007831529206e-05,0.000163589465662347
"ENSG00000271904",0.92167087219054,2.22568325405444,0.966858878975846,2.30197322737731,0.0213366820378063,0.0661596372142428
"ENSG00000163873",1.39402073683614,-2.82237226642071,0.738301518528365,-3.8227908186434,0.000131949712624623,0.000765916143868091
"ENSG00000116031",0.975918256327492,-2.43782373624137,0.993839414225023,-2.4529352542758,0.0141695840132663,0.046871672905422
"ENSG00000267052",4.28480690269163,2.83012131100462,0.376418208283124,7.51855582096584,5.53845985079753e-14,1.36015195712837e-12
"ENSG00000267659",4.36766582145849,2.66303183681727,0.306302221190317,8.69413165359524,3.49492259818163e-18,1.28385167414923e-16
"ENSG00000107562",4.97351870589192,2.06988098379013,0.409399999754484,5.05588906944659,4.28390302276062e-07,4.08678765872854e-06
"ENSG00000255355",25.027806988006,2.86872089386377,0.205229361310855,13.9781212373341,2.12011133282046e-44,5.2570212217928e-42
"ENSG00000211595",5.32785172418973,2.36320598748806,0.656495026786278,3.5997317436761,0.000318545632006955,0.00169217735786418
"ENSG00000223923",1.10137559513,2.72796379059345,0.66827776106129,4.08208075974454,4.46342801482463e-05,0.000286686904474228
"ENSG00000007306",2.90498742547646,2.10437035906452,0.501723533992283,4.19428274037647,2.73736371336179e-05,0.000184371789911796
"ENSG00000140505",0.746668586944816,2.01657742280449,0.595038946470679,3.38898392242274,0.000701521235858961,0.0034352083833342
"ENSG00000177294",122.961866686704,2.89173044563432,0.164725672311029,17.5548255779722,5.46345636657369e-69,5.9994604608229e-66
"ENSG00000255120",0.885748255432709,2.9280220892475,0.875977100068197,3.34257834938784,0.000830039193085284,0.00398271146532354
"ENSG00000279400",11.5568439999236,-2.83631810921967,0.978318419992329,-2.89917684391745,0.00374143803222955,0.014990617041564
"ENSG00000094804",424.326034408335,2.27420746660295,0.170989436653822,13.3002804799411,2.30601649972062e-40,4.45931379351634e-38
"ENSG00000101890",3.02147264228175,2.14570363525595,0.461759813500092,4.64679595868626,3.37130326758537e-06,2.73676512558705e-05
"ENSG00000113594",12.8385449577095,2.2644163320711,0.338051749801273,6.69843103430839,2.10669103743029e-11,3.74418666635081e-10
"ENSG00000114019",0.950292936719219,3.10946221379395,0.811666542378454,3.83096019294104,0.000127644157313301,0.000743168889398232
"ENSG00000258588",49.9886963081847,4.14577703492394,0.670929544901247,6.17915408023081,6.4445975815585e-10,9.34679442642354e-09
"ENSG00000253666",7.76117480754973,2.45717053567713,0.374531791801612,6.56064609056923,5.35751374826857e-11,9.05593596580614e-10
"ENSG00000279512",1.61211889133578,-2.513432515767,0.593185075295492,-4.23718097511969,2.26343692590048e-05,0.000155412896741095
"ENSG00000186103",1.55408323134032,2.82808471775863,0.669303401633005,4.22541512691929,2.38500703550006e-05,0.000162634312088091
"ENSG00000274641",51.146936599921,3.37944973674422,1.14568088656936,2.94973039732179,0.00318051333721847,0.012992061057454
"ENSG00000267589",2.74820816092086,-2.42360602344238,0.430205260971021,-5.63360387079421,1.76482139795814e-08,2.08543287943962e-07
"ENSG00000213759",145.132869928643,-2.10590802049513,0.200368410324442,-10.5101798087093,7.75455576310069e-26,5.78711956427322e-24
"ENSG00000100336",151.938812249387,2.78412307656193,0.2150877863159,12.9441244630827,2.53638370873377e-38,4.30862927582525e-36
"ENSG00000112837",0.75132212012452,2.52523125360471,0.94773639063797,2.66448695919004,0.00771058559103442,0.0279638328812851
"ENSG00000211662",141.856297983869,2.44420734871015,0.348080838223258,7.02195317957274,2.18787859968607e-12,4.43738148446883e-11
"ENSG00000115155",226.386270497949,2.98537231387444,0.214038356287821,13.9478379747037,3.24287508709399e-44,7.85107718920306e-42
"ENSG00000225976",1.33354125297265,3.44717875343467,1.38516947303699,2.48863321097938,0.0128235186983965,0.043133540226931
"ENSG00000227531",13.9522003124268,2.76852180349189,0.268577351878581,10.3080985203231,6.47701138129906e-25,4.45522749308282e-23
"ENSG00000251691",5.92674015397847,-2.00298407549476,0.472014944746375,-4.24347596996321,2.20083949610664e-05,0.000151520850843688
"ENSG00000116663",216.355803986926,2.06586873756416,0.176197948250514,11.7247037100963,9.52336664783771e-32,1.08449983081876e-29
"ENSG00000181013",10.6963625268409,2.16769773874116,0.310614969852617,6.9787291313413,2.97862119400716e-12,5.95472469779833e-11
"ENSG00000131142",2.48791584544071,2.4743387596447,0.616834567749294,4.01134905372289,6.03727721088313e-05,0.000377830576843117
"ENSG00000228526",25.6772624979825,2.24629112936922,0.226849129389202,9.90213687580562,4.07474039011439e-23,2.45178165899897e-21
"ENSG00000271454",1.9866415579463,2.55766126466951,0.973249169195095,2.62796141586719,0.00858982581744536,0.0306678326067107
"ENSG00000125968",4.38250931251652,2.51985988292253,0.449096810672825,5.6109502963233,2.0121855778259e-08,2.35421118574631e-07
"ENSG00000161133",266.361638185648,3.30954561943817,0.17237307512427,19.1998989230319,3.70812880488648e-82,1.0364894214895e-78
"ENSG00000253796",4.62011339534787,2.42904938394759,0.490479338763589,4.952398994157,7.33041076857494e-07,6.74410951230921e-06
"ENSG00000116147",10.9939691739912,-2.61492355067117,0.283364336211778,-9.22813218356755,2.75392042339255e-20,1.26004153657814e-18
"ENSG00000175894",3.5400681435496,-3.1355756220374,0.390547728354285,-8.02866178546293,9.85416018793567e-16,2.85566317906181e-14
"ENSG00000232186",2.26627725147095,-4.39057251239139,1.88987750755878,-2.32320480815862,0.0201681526067256,0.063121965411135
"ENSG00000204345",5.91432321518493,-2.09736840472275,0.450543014806102,-4.65520124782177,3.23664407311049e-06,2.6369129654459e-05
"ENSG00000197790",1.15636982376462,2.22892639072741,0.998751610872957,2.23171243626753,0.0256339747756707,0.0770296933568753
"ENSG00000216775",146.891555295196,2.63403838405336,0.280082245666285,9.40451751158764,5.22694632812598e-21,2.58796970613348e-19
"ENSG00000228600",2.61538845149945,-2.29640634577675,0.854692249132199,-2.68682247687208,0.00721352795179566,0.0263789657390415
"ENSG00000205808",40.2466373558351,26.3486532569238,2.22010414121351,11.868205985383,1.73140666682313e-32,2.104172363036e-30
"ENSG00000137757",1496.24141835266,2.10058783664516,0.171992638935793,12.2132426692362,2.64147502691038e-34,3.6096636734406e-32
"ENSG00000221955",34.0320956080395,2.04291931624957,0.161376726812756,12.6593180850666,9.93586455929334e-37,1.55866340614588e-34
"ENSG00000177614",0.918705004951833,-2.27856253330984,0.918571003742697,-2.48055133901014,0.0131179371746293,0.0439125981827246
"ENSG00000254227",3.75143308492033,2.25400849047002,0.276675554071915,8.14675694074563,3.7381398397242e-16,1.12023962623782e-14
"ENSG00000230013",9.63351324337594,3.14783201315101,0.316444587150909,9.94749836453939,2.58602107206064e-23,1.56955903509195e-21
"ENSG00000224852",5.87032551087822,2.03021732536005,0.910257286294778,2.23037745034054,0.0257223953074301,0.0772274668994779
"ENSG00000231007",1.70109899841656,2.04650919140468,0.697679893807789,2.93330682103403,0.00335372285491879,0.013602020395751
"ENSG00000214216",1.18043263936751,2.6494068005186,0.802664708130835,3.30076403469672,0.000964219395670391,0.004556848103086
"ENSG00000133328",65.6253807406763,2.04561437368797,0.22802455612175,8.9710266669514,2.93763320076695e-19,1.20753219283398e-17
"ENSG00000248642",1.12517882644632,-2.68156319305357,0.839814409134134,-3.19304261023375,0.00140782170909122,0.00635815130573263
"ENSG00000261863",2.88195806650165,-2.47828057338599,0.510168361140238,-4.85777002683385,1.18715177952344e-06,1.05294821110174e-05
"ENSG00000186417",25.6904379925645,2.76568838813617,0.289211512958725,9.56285716236639,1.14549781364629e-21,6.03092830071617e-20
"ENSG00000115507",3.20315917045514,-3.16362074188037,0.479932374743925,-6.59180523832835,4.34510373270214e-11,7.45529600833664e-10
"ENSG00000154864",16.1649923264525,2.67475908564744,0.422380421670639,6.33258301856884,2.41090486884643e-10,3.68246855451670e-09
"ENSG00000185338",43.7362145557037,2.74790089647102,0.199709451376836,13.7594934918025,4.46645078239415e-43,1.02485046422592e-40
"ENSG00000185339",95.0923829543239,2.76667304086478,0.213567360018631,12.9545687160408,2.2137676357685e-38,3.80260969256839e-36
"ENSG00000205300",5.49318181639713,3.50402142311642,0.318433688509307,11.0039281318503,3.6584046150679e-28,3.2604338173766e-26
"ENSG00000130707",2.6044118717817,3.03664617840339,0.799709345624179,3.79718730938834,0.000146347206478332,0.000841859224993318
"ENSG00000067221",157.851289969819,2.59998287196078,0.151606076852466,17.1495953588386,6.32916327888568e-66,5.259534684754e-63
"ENSG00000267325",30.6099876006672,2.0054641166787,0.158836620122024,12.6259556211787,1.51886321552052e-36,2.34675815515625e-34
"ENSG00000123689",80.2851344099999,2.21786263268613,0.242504509432088,9.14565522051554,5.92694671150222e-20,2.62587652072851e-18
"ENSG00000255328",96.903287682188,2.06525314541301,0.175763289860782,11.7501962272602,7.04550501905498e-32,8.11341358879713e-30
"ENSG00000282024",5.20409883569446,2.02320490321645,0.334918226046992,6.04089221149935,1.53264344238647e-09,2.10940859100523e-08
"ENSG00000234756",5.50647862305942,4.93602251964422,0.422433889342385,11.6847219036528,1.5257813378732e-31,1.70593450165772e-29
"ENSG00000227297",2.53913927136718,2.56480644583738,0.457581399914166,5.60513702331103,2.0809027533508e-08,2.43090869898469e-07
"ENSG00000147697",21.7507520117947,2.48345625472465,0.264664334196753,9.38341866977222,6.38675835913403e-21,3.10717815297934e-19
"ENSG00000224038",8.02774062510881,-3.2391703518162,0.285493546472171,-11.3458619007065,7.77562869916484e-30,7.83859854469579e-28
"ENSG00000136999",241.273284454859,-2.72410938022164,0.189311244222669,-14.3895804573421,6.01597381130845e-47,1.76164901691715e-44
"ENSG00000227094",0.602080375606079,2.06532286985162,0.831347881391781,2.48430640900173,0.0129804064523705,0.0435660470681187
"ENSG00000232113",0.706713308013117,2.92930530572902,0.862460281289516,3.39645241558167,0.000682654255441193,0.00335403809396778
"ENSG00000167751",0.958056927853181,2.18075819353942,0.872639137056423,2.49903780490012,0.0124531025386781,0.0421227220854495
"ENSG00000179615",0.737906123361971,2.56809249896601,1.06959770082362,2.40098917283434,0.016350820282123,0.0529421515600713
"ENSG00000132688",4.61587358764949,3.07904671683551,0.634881607868529,4.84979668441288,1.23588087577124e-06,1.09288551300944e-05
"ENSG00000215837",0.723398365863642,-2.69632169930466,1.3025217828715,-2.07007800926019,0.0384450398465526,0.107324281837839
"ENSG00000197748",176.476651384935,2.67124801146791,0.306178234447448,8.72448695214619,2.67390118669301e-18,9.97748055670508e-17
"ENSG00000183831",49.1155894171304,2.49341642984245,0.228726985211208,10.9012779036108,1.13649780146635e-27,9.81570165777695e-26
"ENSG00000210082",756.59088439523,2.69909696910151,0.904515203941454,2.98402609192207,0.00284482511549399,0.011791566166904
"ENSG00000144035",223.589126497878,5.57685865128985,0.240873086071149,23.152684852647,1.3659826231281e-118,1.39999559044399e-114
"ENSG00000231134",2.5634778057226,3.33893422230174,0.515649452692677,6.47520171866006,9.46853601729242e-11,1.53225829959837e-09
"ENSG00000224789",40.9396928362043,3.49021167430616,0.287561795955236,12.1372578812572,6.70350644642246e-34,8.96142229165875e-32
"ENSG00000138646",27302.4532828646,2.1641163956669,0.161080964208288,13.4349605262392,3.77269454587484e-41,7.63151573697458e-39
"ENSG00000215765",9.11404657006753,2.2568965715341,0.292283459861734,7.72160207971306,1.14876547259799e-14,3.01117578738027e-13
"ENSG00000167858",8.78882674566666,3.30704060396584,0.295773547540837,11.1809883996108,5.05241118429262e-29,4.76522965286642e-27
"ENSG00000182168",15.5444102739159,2.13738729746424,0.361930349981006,5.90552104175958,3.51533912075232e-09,4.57798102269257e-08
"ENSG00000249173",32.5076209664898,2.690685618717,0.303648430469175,8.86118730980941,7.91667238974866e-19,3.120691358559e-17
"ENSG00000133101",68.4363696654467,2.9340467406063,0.218129483167173,13.4509406890111,3.03980390338665e-41,6.23099004116195e-39
"ENSG00000143344",330.199204092691,2.00479040638698,0.127051084673433,15.7794040998549,4.31240065865968e-56,1.97900571719118e-53
"ENSG00000164619",1.73324571376394,-2.05072485188609,0.630326655726979,-3.25343190432096,0.0011402004950413,0.00528694685885008
"ENSG00000154529",212.905573555643,-3.44123792670686,0.215948945163984,-15.9354236442031,3.59754301872847e-57,1.81333860978433e-54
"ENSG00000264672",11.9394504944606,2.36772276510122,0.220620593885091,10.7321022185918,7.19406455401283e-27,5.80566674126594e-25
"ENSG00000112276",25.0204040807595,2.10879504086136,0.304045202533341,6.93579449138032,4.03944464915513e-12,7.93615365032413e-11
"ENSG00000261435",8.78162146064235,2.2709390608133,0.419389345169814,5.41487066127962,6.13330239240925e-08,6.6909222793022e-07
"ENSG00000232812",0.767493242369725,2.51938810636632,0.918337950433373,2.74342153144972,0.0060802578029203,0.0227848490757332
"ENSG00000232814",0.699117806841448,2.19081425559424,0.797691972702963,2.74644139663423,0.00602456481617744,0.0226009387997813
"ENSG00000128313",0.661723031086282,2.06787997233357,0.918719385114697,2.25082871422748,0.0243963881284771,0.0738957487721688
"ENSG00000170558",21.2944914071988,-2.37903278155084,0.271862442677356,-8.75086958728704,2.11714926824077e-18,7.94822815025629e-17
"ENSG00000078081",765.579180995361,2.88786761332529,0.169771554392797,17.0103149709267,6.88665454342965e-65,5.4293324935085e-62
"ENSG00000172159",1049.14340434361,2.79308771126259,0.175872717847963,15.8813018041669,8.53876781605564e-57,4.03909990831174e-54
"ENSG00000185745",16400.8294184487,2.99594515638934,0.290051884175304,10.3289973961301,5.2102307630118e-25,3.61622946434139e-23
"ENSG00000223602",1.00821149192792,2.01373416741313,0.66941981676323,3.00817830154762,0.00262818891028649,0.0110078905359731
"ENSG00000253428",1.18948527420768,2.36372713286562,0.535863969382572,4.41105815639952,1.02866682813575e-05,7.61030292701871e-05
"ENSG00000163121",10.7855549948898,2.50346494230138,0.309098781476693,8.09923911812687,5.53039866715343e-16,1.63660411760314e-14
"ENSG00000245719",0.829960842560021,-2.43602404640594,0.868641760507117,-2.80440586345259,0.00504094054820069,0.0193790696468525
"ENSG00000211968",19.3372907323432,2.66896521774986,0.404609556383693,6.5963968859373,4.21270256059456e-11,7.24429337978752e-10
"ENSG00000242512",3.36551268523427,3.34856619971811,0.710894203019433,4.71035800474318,2.4728203443164e-06,2.05992433288258e-05
"ENSG00000166033",3.76199097949122,-2.84843458719818,0.554415402176003,-5.13772628974316,2.78082511331334e-07,2.74220749708291e-06
"ENSG00000214050",18.5748592989265,2.06090454202162,0.32774110512006,6.28820892413435,3.21149527381079e-10,4.83801299283981e-09
"ENSG00000163081",3.78689542387506,3.3391633766918,0.470975712089103,7.0898844483515,1.34224025327707e-12,2.80017653648924e-11
"ENSG00000229019",7.88449809411343,-2.81269826799327,0.41945565130582,-6.70559154284125,2.00592092201181e-11,3.58999130320705e-10
"ENSG00000260550",0.93839884637324,-2.06341535447472,0.388416674854947,-5.31237582744174,1.08205155469768e-07,1.13781939645313e-06
"ENSG00000258769",1.28803785220198,-3.36220770654304,1.45859131140732,-2.30510608437604,0.021160632823681,0.0657264347337831
"ENSG00000176771",3.94510511821118,-3.42342542129577,0.410826261167893,-8.33302479633042,7.88026492691792e-17,2.51082389334658e-15
"ENSG00000122733",5.32112216036904,-2.72449992248273,0.388905698080413,-7.00555413800955,2.46010182560397e-12,4.96330386035731e-11
"ENSG00000157368",0.747297376780325,-2.57661849773463,0.812701378681052,-3.17043697146948,0.00152209850076613,0.00680924815990922
"ENSG00000189433",1.10034998256941,2.113488081592,0.775170700869233,2.72648086314673,0.00640136644783589,0.023796737295564
"ENSG00000148735",6.18554983894711,2.0028606492475,0.275208713904256,7.27760622414118,3.39795431378054e-13,7.60385016636173e-12
"ENSG00000148734",8.01318789520277,4.3809568345946,0.464584148071164,9.42984570778669,4.10692645567257e-21,2.06670487287339e-19
"ENSG00000225684",53.8129624323401,2.3519599612506,0.171329495046931,13.7277003040623,6.92983692587251e-43,1.56670364676325e-40
"ENSG00000196104",3.92588559135841,-2.12760592385412,0.409944209485162,-5.18998896587935,2.10306542684027e-07,2.1159343154142e-06
"ENSG00000093009",82.7033991283365,2.27482792631953,0.205724718126544,11.0576305416069,2.01346318694084e-28,1.81017405289093e-26
"ENSG00000243797",487.658077594657,2.66162418541505,0.182373605427116,14.5943497644934,3.05107827714427e-48,9.47590947347018e-46
"ENSG00000268758",515.793489243772,-2.31583644003844,0.167356160428749,-13.837772294163,1.50808216860341e-43,3.53961850672129e-41
"ENSG00000276115",2.49538973033268,4.58638877783943,2.25150825525634,2.03702951882682,0.0416470839794397,0.114414125367748
"ENSG00000274583",0.762338058165548,-2.81933469593785,0.554444405236267,-5.0849727570728,3.67678840557032e-07,3.5516874994053e-06
"ENSG00000196747",43.9906020365089,2.91286646942915,1.28187030627622,2.27235661452438,0.0230649799073643,0.0705646987882949
"ENSG00000162512",20.3662798220013,2.00573820092948,0.233227530104069,8.59992042978156,7.97713870524824e-18,2.80632818959116e-16
"ENSG00000179915",47.8753268946276,-2.96698739635951,0.208433416112757,-14.2347011899208,5.58009324591712e-46,1.5183285578072e-43
"ENSG00000187475",1.91598162385681,-4.38564436943603,1.43925861256571,-3.04715520278729,0.00231018394371801,0.00983948271471086
"ENSG00000253497",1.8353323003232,2.2904932199197,0.629129209691277,3.64073577356817,0.000271860024613794,0.00146698493801339
"ENSG00000205086",1.39205991209995,-2.55962998647062,0.668855312398774,-3.82688144808298,0.000129776978019563,0.000754729098386138
"ENSG00000173369",27.2955080857762,2.16953716047562,0.254061887710536,8.53940423739381,1.34915617576975e-17,4.64529730530712e-16
"ENSG00000229722",1.29090372109865,3.21430468935098,0.72803808325606,4.41502273476602,1.00999375148453e-05,7.48289496941974e-05
"ENSG00000251644",2.51381819084331,2.09625826904377,0.476092963491034,4.40304400567612,1.06742503856227e-05,7.87053181311127e-05
"ENSG00000197467",9.21332478117199,-2.07958374507549,0.4495334775696,-4.62609315844227,3.72627746634789e-06,2.99926317428792e-05
"ENSG00000143556",0.544725735926738,2.30789210964221,0.914152718476093,2.52462423728226,0.011582205787618,NA
"ENSG00000225585",0.98056918507178,2.4609453555971,0.785831456119189,3.13164526112307,0.00173829769639802,0.00765064976684082
"ENSG00000258159",1.63705842078292,-2.57246795709273,1.02988798185572,-2.49781335680555,0.0124961967754128,0.0422591907450085
"ENSG00000164841",0.826155167615703,2.85079108306162,1.11736504140924,2.55135159720601,0.0107306012182651,0.0370670481584087
"ENSG00000182580",1.59695907941273,-2.80542360243254,0.718291962162086,-3.90568703287186,9.39580528266759e-05,0.000561502089458076
"ENSG00000277075",78.798303931972,2.01233191049737,0.887889532568598,2.26642148227138,0.0234255895325386,0.0713912777636003
"ENSG00000103154",1.29091580475239,-2.50739733379954,0.730316867578476,-3.43330059199284,0.000596280632802691,0.00297482404945389
"ENSG00000214872",146.38073348269,2.69154114183811,0.189425505777877,14.2089690128332,8.06034327339947e-46,2.17395942655451e-43
"ENSG00000215475",4.92595916269132,-2.24321657330615,0.397509287599452,-5.64318028102658,1.66937381254538e-08,1.97949234918367e-07
"ENSG00000119922",6500.88481790107,2.50813382756715,0.184135607511361,13.621123374589,2.99918543396031e-42,6.58685389556984e-40
